tconst,averageRating,numVotes,primaryTitle,originalTitle,startYear,runtimeMinutes,genres
imdb.com/title/tt0398808,7.2,153380,Bridge to Terabithia,Bridge to Terabithia,2007,96,"Drama,Family,Fantasy"
imdb.com/title/tt2080374,7.2,166676,Steve Jobs,Steve Jobs,2015,122,"Biography,Drama"
imdb.com/title/tt0372588,7.2,167409,Team America: World Police,Team America: World Police,2004,98,"Action,Comedy"
imdb.com/title/tt0102685,7.2,176678,Point Break,Point Break,1991,122,"Action,Crime,Thriller"
imdb.com/title/tt0097733,7.2,172728,Lethal Weapon 2,Lethal Weapon 2,1989,114,"Action,Crime,Thriller"
imdb.com/title/tt1655441,7.2,171102,The Age of Adaline,The Age of Adaline,2015,112,"Drama,Fantasy,Romance"
imdb.com/title/tt1446192,7.2,170614,Rise of the Guardians,Rise of the Guardians,2012,97,"Action,Adventure,Animation"
imdb.com/title/tt1034303,7.2,146117,Defiance,Defiance,2008,137,"Action,Drama,History"
imdb.com/title/tt4276820,7.2,144714,The Founder,The Founder,2016,115,"Biography,Drama"
imdb.com/title/tt6266538,7.2,141020,Vice,Vice,2018,132,"Biography,Comedy,Drama"
imdb.com/title/tt0053285,7.2,145676,Sleeping Beauty,Sleeping Beauty,1959,75,"Adventure,Animation,Family"
imdb.com/title/tt0159097,7.2,152312,The Virgin Suicides,The Virgin Suicides,1999,97,"Drama,Romance"
imdb.com/title/tt6294822,7.2,147945,The Post,The Post,2017,116,Drama
imdb.com/title/tt0159365,7.2,147127,Cold Mountain,Cold Mountain,2003,154,"Adventure,Drama,History"
imdb.com/title/tt0110632,7.2,229978,Natural Born Killers,Natural Born Killers,1994,119,"Action,Crime,Drama"
imdb.com/title/tt0299658,7.2,226989,Chicago,Chicago,2002,113,"Comedy,Crime,Musical"
imdb.com/title/tt0335345,7.2,226472,The Passion of the Christ,The Passion of the Christ,2004,127,Drama
imdb.com/title/tt0123755,7.2,226080,Cube,Cube,1997,90,"Drama,Horror,Mystery"
imdb.com/title/tt0435625,7.2,218046,The Descent,The Descent,2005,99,"Adventure,Horror,Thriller"
imdb.com/title/tt1212450,7.2,239431,Lawless,Lawless,2012,116,"Biography,Crime,Drama"
imdb.com/title/tt0414993,7.2,236809,The Fountain,The Fountain,2006,97,"Drama,Mystery,Romance"
imdb.com/title/tt0898367,7.2,235320,The Road,The Road,2009,111,"Adventure,Drama"
imdb.com/title/tt0119643,7.2,233128,Meet Joe Black,Meet Joe Black,1998,178,"Drama,Fantasy,Romance"
imdb.com/title/tt0376541,7.2,215014,Closer,Closer,2004,104,"Drama,Romance"
imdb.com/title/tt0122690,7.2,181530,Ronin,Ronin,1998,122,"Action,Crime,Thriller"
imdb.com/title/tt0200465,7.2,179881,The Bank Job,The Bank Job,2008,111,"Crime,Drama,Thriller"
imdb.com/title/tt1723811,7.2,192974,Shame,Shame,2011,101,Drama
imdb.com/title/tt0362270,7.2,193916,The Life Aquatic with Steve Zissou,The Life Aquatic with Steve Zissou,2004,119,"Action,Adventure,Comedy"
imdb.com/title/tt0481499,7.2,209595,The Croods,The Croods,2013,98,"Adventure,Animation,Comedy"
imdb.com/title/tt8332922,7.2,203743,A Quiet Place Part II,A Quiet Place Part II,2020,97,"Drama,Horror,Sci-Fi"
imdb.com/title/tt0488120,7.2,201857,Fracture,Fracture,2007,113,"Crime,Drama,Thriller"
imdb.com/title/tt0838221,7.2,195664,The Darjeeling Limited,The Darjeeling Limited,2007,91,"Adventure,Comedy,Drama"
imdb.com/title/tt2556308,7.2,27988,Holiday: A Soldier is Never Off Duty,Holiday,2014,160,"Action,Crime,Thriller"
imdb.com/title/tt0438315,7.2,27984,Peaceful Warrior,Peaceful Warrior,2006,120,"Drama,Romance,Sport"
imdb.com/title/tt0310281,7.2,27796,A Mighty Wind,A Mighty Wind,2003,91,"Comedy,Music"
imdb.com/title/tt5639354,7.2,25009,A Fantastic Woman,Una mujer fantástica,2017,104,Drama
imdb.com/title/tt0060315,7.2,27401,Django,Django,1966,91,"Action,Western"
imdb.com/title/tt1028576,7.2,28197,Secretariat,Secretariat,2010,123,"Biography,Drama,Family"
imdb.com/title/tt0081534,7.2,28906,Somewhere in Time,Somewhere in Time,1980,103,"Drama,Fantasy,Romance"
imdb.com/title/tt0067866,7.2,28671,El Topo,El Topo,1970,125,"Drama,Western"
imdb.com/title/tt0089560,7.2,28613,Mask,Mask,1985,120,"Biography,Drama"
imdb.com/title/tt0100436,7.2,28531,Pump Up the Volume,Pump Up the Volume,1990,102,"Comedy,Drama,Music"
imdb.com/title/tt0468565,7.2,28474,Tsotsi,Tsotsi,2005,95,"Crime,Drama"
imdb.com/title/tt0067927,7.2,28367,Vanishing Point,Vanishing Point,1971,99,"Action,Crime,Thriller"
imdb.com/title/tt6768578,7.2,26195,Dogman,Dogman,2018,103,"Crime,Drama,Thriller"
imdb.com/title/tt0416212,7.2,25982,The Secret Life of Bees,The Secret Life of Bees,2008,114,Drama
imdb.com/title/tt9252468,7.2,25860,Mosul,Mosul,2019,86,"Action,Drama,War"
imdb.com/title/tt0105488,7.2,26995,Strictly Ballroom,Strictly Ballroom,1992,94,"Comedy,Drama,Music"
imdb.com/title/tt0034398,7.2,26508,The Wolf Man,The Wolf Man,1941,70,"Horror,Mystery,Romance"
imdb.com/title/tt5460276,7.2,26431,Kaabil,Kaabil,2017,139,"Action,Crime,Drama"
imdb.com/title/tt0378793,7.2,26427,Speak,Speak,2004,89,Drama
imdb.com/title/tt12987894,7.2,26209,American Murder: The Family Next Door,American Murder: The Family Next Door,2020,83,"Crime,Documentary"
imdb.com/title/tt0105265,7.2,58946,A River Runs Through It,A River Runs Through It,1992,123,Drama
imdb.com/title/tt0064505,7.2,45640,The Italian Job,The Italian Job,1969,99,"Action,Comedy,Crime"
imdb.com/title/tt0385726,7.2,45630,Glory Road,Glory Road,2006,118,"Biography,Drama,Sport"
imdb.com/title/tt0424880,7.2,45353,Candy,Candy,2006,108,"Drama,Romance"
imdb.com/title/tt9412098,7.2,44316,Fyre,Fyre,2018,97,"Crime,Documentary,Music"
imdb.com/title/tt0094964,7.2,45843,Dead Ringers,Dead Ringers,1988,116,"Drama,Horror,Thriller"
imdb.com/title/tt1182937,7.2,47301,Rab Ne Bana Di Jodi,Rab Ne Bana Di Jodi,2008,167,"Comedy,Drama,Music"
imdb.com/title/tt0091209,7.2,46974,The Hitcher,The Hitcher,1986,97,"Action,Thriller"
imdb.com/title/tt0416044,7.2,46476,Mongol: The Rise of Genghis Khan,Mongol,2007,126,"Action,Biography,Drama"
imdb.com/title/tt0892255,7.2,45951,Che: Part One,Che: Part One,2008,134,"Biography,Drama,History"
imdb.com/title/tt1866249,7.2,42517,The Sessions,The Sessions,2012,95,"Biography,Comedy,Drama"
imdb.com/title/tt1437358,7.2,42151,Mientras duermes,Mientras duermes,2011,102,"Adventure,Crime,Drama"
imdb.com/title/tt1787988,7.2,41832,Talaash,Talaash,2012,140,"Crime,Drama,Mystery"
imdb.com/title/tt8236336,7.2,41469,The Report,The Report,2019,119,"Biography,Crime,Drama"
imdb.com/title/tt11657662,7.2,41337,The Witcher: Nightmare of the Wolf,The Witcher: Nightmare of the Wolf,2021,83,"Action,Adventure,Animation"
imdb.com/title/tt5932728,7.2,44227,The Professor and the Madman,The Professor and the Madman,2019,124,"Biography,Drama,History"
imdb.com/title/tt2178470,7.2,43077,Yeh Jawaani Hai Deewani,Yeh Jawaani Hai Deewani,2013,160,"Drama,Musical,Romance"
imdb.com/title/tt1244754,7.2,44129,Conviction,Conviction,2010,107,"Biography,Crime,Drama"
imdb.com/title/tt0090022,7.2,43834,Silverado,Silverado,1985,133,"Action,Crime,Drama"
imdb.com/title/tt0106307,7.2,43228,Arizona Dream,Arizona Dream,1993,142,"Comedy,Drama,Fantasy"
imdb.com/title/tt0060390,7.2,43108,Fahrenheit 451,Fahrenheit 451,1966,112,"Drama,Sci-Fi"
imdb.com/title/tt0091867,7.2,43082,A Room with a View,A Room with a View,1985,117,"Drama,Romance"
imdb.com/title/tt4190530,7.2,47635,Anthropoid,Anthropoid,2016,120,"Action,Biography,Drama"
imdb.com/title/tt0385700,7.2,56305,Final Fantasy VII: Advent Children,Fainaru fantajî sebun adobento chirudoren,2005,101,"Action,Adventure,Animation"
imdb.com/title/tt0787524,7.2,56208,The Man Who Knew Infinity,The Man Who Knew Infinity,2015,108,"Biography,Drama"
imdb.com/title/tt2547584,7.2,56003,The Light Between Oceans,The Light Between Oceans,2016,133,"Drama,Romance"
imdb.com/title/tt0477139,7.2,55631,Wristcutters: A Love Story,Wristcutters: A Love Story,2006,88,"Comedy,Drama,Fantasy"
imdb.com/title/tt2614684,7.2,55502,'71,'71,2014,99,"Action,Crime,Drama"
imdb.com/title/tt0347618,7.2,55011,The Cat Returns,Neko no ongaeshi,2002,75,"Adventure,Animation,Comedy"
imdb.com/title/tt0104036,7.2,54834,The Crying Game,The Crying Game,1992,112,"Crime,Drama,Romance"
imdb.com/title/tt0069995,7.2,54789,Don't Look Now,Don't Look Now,1973,110,"Drama,Horror,Mystery"
imdb.com/title/tt14992922,7.2,54780,The Tinder Swindler,The Tinder Swindler,2022,114,"Crime,Documentary"
imdb.com/title/tt0098724,7.2,54341,"Sex, Lies, and Videotape","Sex, Lies, and Videotape",1989,100,Drama
imdb.com/title/tt0106226,7.2,58725,The Age of Innocence,The Age of Innocence,1993,139,"Drama,Romance"
imdb.com/title/tt3892172,7.2,57662,Leave No Trace,Leave No Trace,2018,109,"Adventure,Drama"
imdb.com/title/tt0091149,7.2,48838,The Great Mouse Detective,The Great Mouse Detective,1986,74,"Adventure,Animation,Family"
imdb.com/title/tt1613750,7.2,48618,Kon-Tiki,Kon-Tiki,2012,118,"Adventure,Biography,Drama"
imdb.com/title/tt0119256,7.2,49446,Hard Eight,Sydney,1996,102,"Crime,Drama"
imdb.com/title/tt2121382,7.2,53665,Force Majeure,Turist,2014,120,"Comedy,Drama"
imdb.com/title/tt8368512,7.2,53332,The Courier,The Courier,2020,112,"Drama,History,Thriller"
imdb.com/title/tt0913425,7.2,40574,Broken Embraces,Los abrazos rotos,2009,127,"Drama,Romance,Thriller"
imdb.com/title/tt0361127,7.2,33330,The Woodsman,The Woodsman,2004,87,Drama
imdb.com/title/tt6990206,7.2,33312,Crimea,Krym,2017,99,"Action,Drama"
imdb.com/title/tt0043278,7.2,33279,An American in Paris,An American in Paris,1951,114,"Drama,Musical,Romance"
imdb.com/title/tt0046672,7.2,33228,"20,000 Leagues Under the Sea","20,000 Leagues Under the Sea",1954,127,"Adventure,Drama,Family"
imdb.com/title/tt0077413,7.2,33227,Death on the Nile,Death on the Nile,1978,140,"Crime,Drama,Mystery"
imdb.com/title/tt6857376,7.2,33136,Palmer,Palmer,2021,110,Drama
imdb.com/title/tt0439662,7.2,32568,Fanaa,Fanaa,2006,168,"Action,Drama,Romance"
imdb.com/title/tt3253930,7.2,33377,Marshland,La isla mínima,2014,105,"Action,Crime,Mystery"
imdb.com/title/tt0901487,7.2,35473,The Good the Bad the Weird,Joheunnom nabbeunnom isanghannom,2008,139,"Action,Adventure,Comedy"
imdb.com/title/tt0323944,7.2,35178,Shattered Glass,Shattered Glass,2003,94,"Drama,History"
imdb.com/title/tt0158371,7.2,34907,Sweet and Lowdown,Sweet and Lowdown,1999,95,"Comedy,Drama,Music"
imdb.com/title/tt1185836,7.2,34448,Adam,Adam,2009,99,"Comedy,Drama,Romance"
imdb.com/title/tt0802948,7.2,34423,An American Crime,An American Crime,2007,98,"Biography,Crime,Drama"
imdb.com/title/tt0080516,7.2,33905,The Changeling,The Changeling,1980,107,"Horror,Mystery"
imdb.com/title/tt0377091,7.2,31866,Mean Creek,Mean Creek,2004,90,"Crime,Drama"
imdb.com/title/tt0065063,7.2,29703,Take the Money and Run,Take the Money and Run,1969,85,"Comedy,Crime"
imdb.com/title/tt0075066,7.2,29604,The Pink Panther Strikes Again,The Pink Panther Strikes Again,1976,103,"Comedy,Crime"
imdb.com/title/tt2438644,7.2,29510,Department Q: The Keeper of Lost Causes,Kvinden i buret,2013,96,"Crime,Drama,Mystery"
imdb.com/title/tt0089941,7.2,29134,Runaway Train,Runaway Train,1985,111,"Action,Adventure,Drama"
imdb.com/title/tt0068767,7.2,29833,Fist of Fury,Jing wu men,1972,106,"Action,Drama,Romance"
imdb.com/title/tt0092699,7.2,30580,Broadcast News,Broadcast News,1987,133,"Comedy,Drama,Romance"
imdb.com/title/tt3416744,7.2,30377,The End of the Tour,The End of the Tour,2015,106,"Biography,Drama"
imdb.com/title/tt8151874,7.2,35849,Honey Boy,Honey Boy,2019,94,Drama
imdb.com/title/tt1477715,7.2,40142,This Is It,This Is It,2009,111,"Documentary,Drama,Music"
imdb.com/title/tt0092106,7.2,39407,The Transformers: The Movie,The Transformers: The Movie,1986,84,"Action,Adventure,Animation"
imdb.com/title/tt1073241,7.2,37906,Nothing But the Truth,Nothing But the Truth,2008,108,"Crime,Drama"
imdb.com/title/tt3385524,7.2,36705,Stan & Ollie,Stan & Ollie,2018,98,"Biography,Comedy,Drama"
imdb.com/title/tt0066769,7.2,36546,The Andromeda Strain,The Andromeda Strain,1971,131,"Mystery,Sci-Fi,Thriller"
imdb.com/title/tt0068935,7.2,36422,The Way of the Dragon,Meng long guo jiang,1972,99,"Action,Adventure,Comedy"
imdb.com/title/tt0415978,7.2,36310,Me and You and Everyone We Know,Me and You and Everyone We Know,2005,91,"Comedy,Drama"
imdb.com/title/tt3750872,7.2,39321,The Wife,The Wife,2017,99,Drama
imdb.com/title/tt2101473,7.2,39087,The Physician,The Physician,2013,155,"Adventure,Drama,History"
imdb.com/title/tt3922798,7.2,38558,The Siege of Jadotville,The Siege of Jadotville,2016,108,"Action,Drama,History"
imdb.com/title/tt0110598,7.2,38390,Muriel's Wedding,Muriel's Wedding,1994,106,"Comedy,Drama"
imdb.com/title/tt0104779,7.2,38364,Bitter Moon,Bitter Moon,1992,139,"Drama,Romance,Thriller"
imdb.com/title/tt1244668,7.2,38171,Soul Kitchen,Soul Kitchen,2009,99,"Comedy,Drama"
imdb.com/title/tt1560747,7.1,170367,The Master,The Master,2012,138,Drama
imdb.com/title/tt4832640,7.1,45116,Sultan,Sultan,2016,170,"Action,Drama,Sport"
imdb.com/title/tt0088794,7.1,44191,Better Off Dead...,Better Off Dead...,1985,97,"Comedy,Romance"
imdb.com/title/tt0097027,7.1,43931,Casualties of War,Casualties of War,1989,113,"Action,Crime,Drama"
imdb.com/title/tt0377092,7.1,368850,Mean Girls,Mean Girls,2004,97,Comedy
imdb.com/title/tt0490215,7.1,110180,Silence,Silence,2016,161,"Drama,History"
imdb.com/title/tt0069113,7.1,44463,The Poseidon Adventure,The Poseidon Adventure,1972,117,"Action,Adventure,Drama"
imdb.com/title/tt7740496,7.1,109132,Nightmare Alley,Nightmare Alley,2021,150,"Crime,Drama,Thriller"
imdb.com/title/tt1706620,7.1,352032,Snowpiercer,Snowpiercer,2013,126,"Action,Sci-Fi,Thriller"
imdb.com/title/tt0120188,7.1,169194,Three Kings,Three Kings,1999,114,"Action,Adventure,Comedy"
imdb.com/title/tt0166813,7.1,73988,Spirit: Stallion of the Cimarron,Spirit: Stallion of the Cimarron,2002,83,"Adventure,Animation,Drama"
imdb.com/title/tt0368909,7.1,74023,Ong-Bak: The Thai Warrior,Ong-bak,2003,108,"Action,Crime,Thriller"
imdb.com/title/tt0099423,7.1,356195,Die Hard 2,Die Hard 2,1990,124,"Action,Thriller"
imdb.com/title/tt0298130,7.1,341036,The Ring,The Ring,2002,115,"Horror,Mystery"
imdb.com/title/tt0357413,7.1,348805,Anchorman: The Legend of Ron Burgundy,Anchorman: The Legend of Ron Burgundy,2004,94,Comedy
imdb.com/title/tt0298203,7.1,278526,8 Mile,8 Mile,2002,110,"Drama,Music"
imdb.com/title/tt0800039,7.1,279587,Forgetting Sarah Marshall,Forgetting Sarah Marshall,2008,111,"Comedy,Drama,Romance"
imdb.com/title/tt8772262,7.1,282601,Midsommar,Midsommar,2019,148,"Drama,Horror,Mystery"
imdb.com/title/tt0414852,7.1,69574,District B13,Banlieue 13,2004,84,"Action,Crime,Sci-Fi"
imdb.com/title/tt0083929,7.1,102965,Fast Times at Ridgemont High,Fast Times at Ridgemont High,1982,90,"Comedy,Drama"
imdb.com/title/tt0473705,7.1,150759,State of Play,State of Play,2009,127,"Crime,Drama,Mystery"
imdb.com/title/tt0103776,7.1,298279,Batman Returns,Batman Returns,1992,126,"Action,Crime,Fantasy"
imdb.com/title/tt3846674,7.1,102458,To All the Boys I've Loved Before,To All the Boys I've Loved Before,2018,99,"Comedy,Drama,Romance"
imdb.com/title/tt0065421,7.1,101734,The Aristocats,The AristoCats,1970,78,"Adventure,Animation,Comedy"
imdb.com/title/tt1343727,7.1,269004,Dredd,Dredd,2012,95,"Action,Crime,Sci-Fi"
imdb.com/title/tt1186830,7.1,69175,Agora,Agora,2009,127,"Adventure,Biography,Drama"
imdb.com/title/tt2267968,7.1,151713,Kung Fu Panda 3,Kung Fu Panda 3,2016,95,"Action,Adventure,Animation"
imdb.com/title/tt0100405,7.1,314787,Pretty Woman,Pretty Woman,1990,119,"Comedy,Romance"
imdb.com/title/tt0433035,7.1,320220,Real Steel,Real Steel,2011,127,"Action,Drama,Sci-Fi"
imdb.com/title/tt0453467,7.1,306943,Deja Vu,Deja Vu,2006,126,"Action,Crime,Sci-Fi"
imdb.com/title/tt1714206,7.1,151098,The Spectacular Now,The Spectacular Now,2013,95,"Comedy,Drama,Romance"
imdb.com/title/tt0129387,7.1,306433,There's Something About Mary,There's Something About Mary,1998,119,"Comedy,Romance"
imdb.com/title/tt1981677,7.1,298693,Pitch Perfect,Pitch Perfect,2012,112,"Comedy,Music,Romance"
imdb.com/title/tt0884328,7.1,298753,The Mist,The Mist,2007,126,"Horror,Sci-Fi,Thriller"
imdb.com/title/tt0762073,7.1,45947,Thirst,Bakjwi,2009,134,"Drama,Fantasy,Horror"
imdb.com/title/tt0091203,7.1,132849,Highlander,Highlander,1986,116,"Action,Adventure,Fantasy"
imdb.com/title/tt2771200,7.1,299524,Beauty and the Beast,Beauty and the Beast,2017,129,"Adventure,Family,Fantasy"
imdb.com/title/tt2820852,7.1,382676,Furious 7,Fast & Furious 7,2015,137,"Action,Crime,Thriller"
imdb.com/title/tt1860357,7.1,165205,Deepwater Horizon,Deepwater Horizon,2016,107,"Action,Drama,History"
imdb.com/title/tt1228987,7.1,120000,Let Me In,Let Me In,2010,116,"Drama,Fantasy,Horror"
imdb.com/title/tt0343818,7.1,528275,"I, Robot","I, Robot",2004,115,"Action,Mystery,Sci-Fi"
imdb.com/title/tt2058107,7.1,39813,The Railway Man,The Railway Man,2013,116,"Biography,Drama,Romance"
imdb.com/title/tt6343314,7.1,120243,Creed II,Creed II,2018,130,"Drama,Sport"
imdb.com/title/tt0071222,7.1,39750,Black Christmas,Black Christmas,1974,98,"Horror,Mystery,Thriller"
imdb.com/title/tt0093640,7.1,39723,No Way Out,No Way Out,1987,114,"Action,Crime,Drama"
imdb.com/title/tt0118617,7.1,120831,Anastasia,Anastasia,1997,94,"Adventure,Animation,Drama"
imdb.com/title/tt3470600,7.1,160954,Sing,Sing,2016,108,"Animation,Comedy,Family"
imdb.com/title/tt2305051,7.1,127639,Wild,Wild,2014,115,"Adventure,Biography,Drama"
imdb.com/title/tt7395114,7.1,125695,The Devil All the Time,The Devil All the Time,2020,138,"Crime,Drama,Thriller"
imdb.com/title/tt0770828,7.1,750583,Man of Steel,Man of Steel,2013,143,"Action,Adventure,Sci-Fi"
imdb.com/title/tt0765010,7.1,122987,Brothers,Brothers,2009,105,"Drama,Thriller,War"
imdb.com/title/tt1692486,7.1,125648,Carnage,Carnage,2011,80,"Comedy,Drama"
imdb.com/title/tt8206668,7.1,39132,Bad Education,Bad Education,2019,108,"Biography,Comedy,Crime"
imdb.com/title/tt2359024,7.1,72647,Blue Ruin,Blue Ruin,2013,90,"Crime,Drama,Thriller"
imdb.com/title/tt1130988,7.1,38815,JCVD,JCVD,2008,97,"Action,Comedy,Crime"
imdb.com/title/tt9495224,7.1,123760,Black Mirror: Bandersnatch,Black Mirror: Bandersnatch,2018,90,"Drama,Fantasy,Mystery"
imdb.com/title/tt0418689,7.1,122495,Flags of Our Fathers,Flags of Our Fathers,2006,135,"Action,Adventure,Drama"
imdb.com/title/tt0449088,7.1,630488,Pirates of the Caribbean: At World's End,Pirates of the Caribbean: At World's End,2007,169,"Action,Adventure,Fantasy"
imdb.com/title/tt1615147,7.1,126771,Margin Call,Margin Call,2011,107,"Drama,Thriller"
imdb.com/title/tt11083552,7.1,156885,Wrath of Man,Wrath of Man,2021,119,"Action,Crime,Thriller"
imdb.com/title/tt0468492,7.1,118443,The Host,Gwoemul,2006,120,"Action,Drama,Horror"
imdb.com/title/tt0087803,7.1,71287,1984,Nineteen Eighty-Four,1984,113,"Drama,Sci-Fi"
imdb.com/title/tt0112453,7.1,42976,Balto,Balto,1995,78,"Adventure,Animation,Drama"
imdb.com/title/tt0117060,7.1,412861,Mission: Impossible,Mission: Impossible,1996,110,"Action,Adventure,Thriller"
imdb.com/title/tt1584016,7.1,42754,Catfish,Catfish,2010,87,"Documentary,Drama,Mystery"
imdb.com/title/tt0070707,7.1,42729,Sleeper,Sleeper,1973,89,"Comedy,Sci-Fi"
imdb.com/title/tt0832266,7.1,164035,"Definitely, Maybe","Definitely, Maybe",2008,112,"Comedy,Drama,Romance"
imdb.com/title/tt1217209,7.1,400378,Brave,Brave,2012,93,"Adventure,Animation,Comedy"
imdb.com/title/tt0091419,7.1,73894,Little Shop of Horrors,Little Shop of Horrors,1986,94,"Comedy,Horror,Musical"
imdb.com/title/tt0366627,7.1,112484,The Jacket,The Jacket,2005,103,"Drama,Fantasy,Mystery"
imdb.com/title/tt1489887,7.1,112958,Booksmart,Booksmart,2019,102,Comedy
imdb.com/title/tt0337978,7.1,402212,Live Free or Die Hard,Live Free or Die Hard,2007,128,"Action,Thriller"
imdb.com/title/tt0114558,7.1,71040,Strange Days,Strange Days,1995,145,"Crime,Drama,Sci-Fi"
imdb.com/title/tt0120616,7.1,418038,The Mummy,The Mummy,1999,124,"Action,Adventure,Fantasy"
imdb.com/title/tt0133240,7.1,114159,Treasure Planet,Treasure Planet,2002,95,"Adventure,Animation,Family"
imdb.com/title/tt3640424,7.1,153065,Allied,Allied,2016,124,"Action,Drama,Romance"
imdb.com/title/tt0080661,7.1,40632,Dressed to Kill,Dressed to Kill,1980,104,"Crime,Drama,Mystery"
imdb.com/title/tt0120794,7.1,128685,The Prince of Egypt,The Prince of Egypt,1998,99,"Adventure,Animation,Drama"
imdb.com/title/tt0272207,7.1,40527,Narc,Narc,2002,105,"Crime,Drama,Mystery"
imdb.com/title/tt0405422,7.1,425911,The 40-Year-Old Virgin,The 40 Year Old Virgin,2005,116,"Comedy,Romance"
imdb.com/title/tt1064932,7.1,41667,Welcome to the Sticks,Bienvenue chez les Ch'tis,2008,106,"Comedy,Romance"
imdb.com/title/tt3661210,7.1,71497,The Dig,The Dig,2021,112,"Biography,Drama,History"
imdb.com/title/tt1178663,7.1,73745,Whatever Works,Whatever Works,2009,93,"Comedy,Romance"
imdb.com/title/tt3532216,7.1,173973,American Made,American Made,2017,115,"Action,Comedy,Crime"
imdb.com/title/tt1389137,7.1,142008,We Bought a Zoo,We Bought a Zoo,2011,124,"Comedy,Drama,Family"
imdb.com/title/tt0285742,7.1,88442,Monster's Ball,Monster's Ball,2001,111,"Drama,Romance"
imdb.com/title/tt1399683,7.1,141851,Winter's Bone,Winter's Bone,2010,100,"Drama,Mystery"
imdb.com/title/tt0106246,7.1,55259,Alive,Alive,1993,120,"Biography,Drama,Thriller"
imdb.com/title/tt0138097,7.1,222728,Shakespeare in Love,Shakespeare in Love,1998,123,"Comedy,Drama,History"
imdb.com/title/tt0804497,7.1,142044,It's Kind of a Funny Story,It's Kind of a Funny Story,2010,101,"Comedy,Drama,Romance"
imdb.com/title/tt0116365,7.1,87190,The Frighteners,The Frighteners,1996,110,"Comedy,Fantasy,Horror"
imdb.com/title/tt0079367,7.1,57178,The Jerk,The Jerk,1979,94,Comedy
imdb.com/title/tt1124035,7.1,221281,The Ides of March,The Ides of March,2011,101,"Drama,Thriller"
imdb.com/title/tt0106387,7.1,57446,Benny & Joon,Benny & Joon,1993,98,"Comedy,Drama,Romance"
imdb.com/title/tt0115685,7.1,87700,The Birdcage,The Birdcage,1996,117,Comedy
imdb.com/title/tt0345950,7.1,88074,The SpongeBob SquarePants Movie,The SpongeBob SquarePants Movie,2004,87,"Adventure,Animation,Comedy"
imdb.com/title/tt6053438,7.1,54876,First Reformed,First Reformed,2017,113,"Drama,Mystery,Thriller"
imdb.com/title/tt0276751,7.1,182144,About a Boy,About a Boy,2002,101,"Comedy,Drama,Romance"
imdb.com/title/tt0363589,7.1,90354,Elephant,Elephant,2003,81,"Crime,Drama,Thriller"
imdb.com/title/tt1403981,7.1,145193,Remember Me,Remember Me,2010,113,"Drama,Romance"
imdb.com/title/tt5657856,7.1,64959,Brawl in Cell Block 99,Brawl in Cell Block 99,2017,132,"Action,Crime,Drama"
imdb.com/title/tt0355702,7.1,54739,Lords of Dogtown,Lords of Dogtown,2005,107,"Biography,Drama,Sport"
imdb.com/title/tt2726560,7.1,81685,The Longest Ride,The Longest Ride,2015,123,"Comedy,Drama,Romance"
imdb.com/title/tt0120102,7.1,140863,Seven Years in Tibet,Seven Years in Tibet,1997,136,"Adventure,Biography,Drama"
imdb.com/title/tt0112851,7.1,183260,Desperado,Desperado,1995,104,"Action,Crime,Thriller"
imdb.com/title/tt0093565,7.1,58071,Moonstruck,Moonstruck,1987,102,"Comedy,Drama,Romance"
imdb.com/title/tt5052474,7.1,142658,Sicario: Day of the Soldado,Sicario: Day of the Soldado,2018,122,"Action,Adventure,Crime"
